code,sub.code,tag,species,x,y,height15b,height16a,height16b,treatment,exclosure,growth.form,note
101,30B,B008,Tilia amurensis,0.56,0.3,NA,5,6,F,0,tree,
101,30B,B009,Tilia amurensis,0.56,0.34,NA,6,0,F,0,tree,
101,30B,B010,Fraxinus mandschurica,0.17,0.38,NA,4,4,F,0,tree,
101,30B,B011,Fraxinus mandschurica,0.82,0.52,NA,5,0,F,0,tree,
101,30B,B012,Tilia amurensis,0.74,0.94,NA,4,4,F,0,tree,
101,30B,B013,Tilia amurensis,0.74,0.98,NA,3,3,F,0,tree,
101,30B,B014,Tilia amurensis,0.74,0.98,NA,4,4,F,0,tree,
101,30B,B015,Tilia amurensis,0.44,0.63,NA,4,0,F,0,tree,
101,30B,B016,Tilia amurensis,0.49,0.67,NA,5,5,F,0,tree,
101,30B,B017,Tilia amurensis,0.46,0.8,NA,4,4,F,0,tree,
101,30B,B018,Tilia amurensis,0.34,0.74,NA,5,3,F,0,tree,
101,30B,B019,Tilia amurensis,0.37,0.76,NA,4,0,F,0,tree,
101,30B,B020,Tilia amurensis,0.38,0.9,NA,5,5.5,F,0,tree,
101,30B,B021,Tilia amurensis,0.44,0.97,NA,5,0,F,0,tree,
101,30B,B022,Tilia amurensis,0.18,0.6,NA,4,0,F,0,tree,
101,30B,B023,Tilia amurensis,0.02,0.15,NA,5,5,F,0,tree,
101,30B,B024,Acer barbinerve ,0.26,0.74,NA,5,7,F,0,shrub,
101,30B,B025,Pinus koraiensis,0.19,0.97,NA,6,7,F,0,tree,
101,30B,B026,Tilia amurensis,0.64,0.68,NA,4,0,F,0,tree,
101,30C,C001,Syringa reticulata,0.4,0.11,8,16,14,W,0,shrub,
101,30C,C002,Acer barbinerve ,0.65,0.21,5,0,NA,W,0,shrub,
101,30C,C003,Ribes maximowiczianum,0.71,1,36,42,42,W,0,shrub,
101,30C,C004,Tilia amurensis,0.13,0.15,NA,5,5,W,0,tree,
101,30C,C005,Tilia amurensis,0.33,0.06,NA,5,0,W,0,tree,
101,30C,C006,Tilia amurensis,0.37,0.23,NA,5,6,W,0,tree,
101,30C,C007,Tilia amurensis,0.4,0.26,NA,5,0,W,0,tree,
101,30C,C008,Fraxinus mandschurica,0.74,0,NA,5,6,W,0,tree,
101,30C,C009,Fraxinus mandschurica,0.72,0.36,NA,4,0,W,0,tree,
101,30C,C010,Fraxinus mandschurica,0.75,0.48,NA,4,4,W,0,tree,
101,30C,C011,Tilia amurensis,0.9,0.55,NA,5,5,W,0,tree,
101,30C,C012,Tilia amurensis,0.96,0.72,NA,4,0,W,0,tree,
101,30C,C013,Fraxinus mandschurica,0.97,0.8,NA,4,6,W,0,tree,
101,30C,C014,Fraxinus mandschurica,0.29,0.49,NA,6,6,W,0,tree,
101,30C,C015,Fraxinus mandschurica,0.43,0.58,NA,5,5,W,0,tree,
101,30D,D002,Acer barbinerve ,0.84,0.17,97,117,72,I,0,shrub,
101,30D,D003,Syringa reticulata,0.6,0.51,10,26,29,I,0,shrub,
101,30D,D005,Syringa reticulata,0.8,0.8,22,33,33,I,0,shrub,
101,30D,D006,Syringa reticulata,0.75,0.66,28,34,35,I,0,shrub,
101,30D,D007,Syringa reticulata,0.9,0.51,13,16,16,I,0,shrub,
101,30D,D009,Fraxinus mandschurica,0.2,0.8,5,0,NA,I,0,tree,
101,30D,D011,Acer barbinerve ,0,0.75,12,22,23,I,0,shrub,
101,30D,D013,Syringa reticulata,0.36,0.65,28,30,30,I,0,shrub,
101,30D,D016,Tilia amurensis,0.22,0.18,NA,4,0,I,0,tree,
101,30D,D017,Tilia amurensis,0.58,0.15,NA,4,5,I,0,tree,
101,30D,D018,Fraxinus mandschurica,0.68,0.13,NA,3,3,I,0,tree,
101,301,1001,Corylus mandshurica,0.5,0.3,58,64,66,C,0,shrub,sprout
101,301,1002,Euonymus macropterus,0.5,0.52,7,17,20,C,0,shrub,
101,301,1003,Euonymus macropterus,0.33,0.18,10,0,NA,C,0,shrub,
101,301,1004,Euonymus macropterus,0.32,0.7,36,45,24,C,0,shrub,
101,301,1005,Tilia amurensis,0.46,0.12,NA,5,0,C,0,tree,
101,301,1006,Acer tegmentosum,0.5,0.5,NA,6,0,C,0,tree,
101,301,1007,Acer tegmentosum,0.62,0.4,NA,5,4,C,0,tree,
101,301,1008,Acer tegmentosum,0.77,0.34,NA,4,5,C,0,tree,
101,301,1009,Tilia amurensis,0.95,0.4,NA,5,4,C,0,tree,
101,301,1010,Fraxinus mandschurica,0,0.93,NA,5,5,C,0,tree,
101,301,1011,Acer tegmentosum,0.3,0.88,NA,6,0,C,0,tree,
101,301,1012,Corylus mandshurica,0.5,0.5,NA,NA,26,C,0,shrub,sprout
101,302,2003,Philadelphus schrenkii,0.1,0.92,49,58,58,S,0,shrub,
101,302,2006,Fraxinus mandschurica,0.11,0.2,NA,5,7,S,0,tree,
101,302,2007,Tilia amurensis,0.31,0.15,NA,5,6,S,0,tree,
101,302,2008,Tilia amurensis,0.52,0.4,NA,5,5,S,0,tree,
101,302,2009,Tilia amurensis,0.32,0.54,NA,4,4,S,0,tree,
101,303,3002,Philadelphus schrenkii,0.13,0.35,36,38,38,S,0,shrub,
101,303,3003,Tilia amurensis,0.02,0.23,NA,5,5,S,0,tree,
101,303,3004,Tilia amurensis,0.1,0.33,NA,3,0,S,0,tree,
101,303,3005,Tilia amurensis,0.47,0.32,NA,4,4,S,0,tree,
101,303,3006,Tilia amurensis,0.6,0.36,NA,5,0,S,0,tree,
101,303,3007,Tilia amurensis,0.7,0.62,NA,5,5,S,0,tree,
101,303,3008,Tilia amurensis,0.77,0.63,NA,5,6,S,0,tree,
101,303,3009,Tilia amurensis,0.77,0.58,NA,5,5,S,0,tree,
101,303,3010,Tilia amurensis,0.9,0.77,NA,4,4,S,0,tree,
101,303,3011,Fraxinus mandschurica,0.63,0,NA,5,0,S,0,tree,
101,304,4001,Philadelphus schrenkii,0.15,0.54,74,68,68,C,0,shrub,
101,304,4002,Fraxinus mandschurica,1,0.85,5,5,0,C,0,tree,
101,304,4003,Acer tegmentosum,0.19,0.4,NA,4,4,C,0,tree,
101,304,4004,Acer tegmentosum,0.63,0.5,NA,6,6,C,0,tree,
101,304,4005,Tilia amurensis,0.35,0.65,NA,5,5,C,0,tree,
101,304,4006,Acer pseudo-sieboldianum ,0.2,0.58,NA,3,0,C,0,tree,
101,304,4007,Tilia amurensis,0.3,0.97,NA,4,0,C,0,tree,
101,304,4008,Tilia amurensis,0.7,0.82,NA,3,0,C,0,tree,
101,304,4009,Tilia amurensis,0.88,0.63,NA,4,4,C,0,tree,
101,304,4010,Tilia amurensis,0.88,0.63,NA,3,6,C,0,tree,
101,304,4011,Tilia amurensis,0.85,0.42,NA,3,0,C,0,tree,
101,304,4012,Fraxinus mandschurica,0.7,0.26,NA,6,6,C,0,tree,
101,304,4013,Acer barbinerve ,0.45,0.05,NA,4,4,C,0,shrub,
101,305,5002,Lonicera spp.,0.49,0.77,8,16,17,W,0,shrub,
101,305,5003,Lonicera spp.,0.62,0.73,10,17,15,W,0,shrub,
101,305,5005,Ribes maximowiczianum,0.52,0.28,92,93,97,W,0,shrub,
101,305,5006,Tilia amurensis,0.08,0.15,NA,6,0,W,0,tree,
101,305,5007,Tilia amurensis,0.24,0.5,NA,5,0,W,0,tree,
101,305,5008,Tilia amurensis,0.27,0.53,NA,4,5,W,0,tree,
101,305,5009,Tilia amurensis,0.3,0.55,NA,4,4,W,0,tree,
101,305,5010,Tilia amurensis,0.2,0.64,NA,4,0,W,0,tree,
101,305,5011,Tilia amurensis,0.22,0.71,NA,3,0,W,0,tree,
101,305,5012,Tilia amurensis,0.24,0.8,NA,4,4,W,0,tree,
101,305,5013,Tilia amurensis,0.2,0.9,NA,4,5,W,0,tree,
101,305,5014,Fraxinus mandschurica,0.08,0.63,NA,5,5,W,0,tree,
101,305,5015,Fraxinus mandschurica,0.14,0.9,NA,4,5,W,0,tree,
101,306,6001,Philadelphus schrenkii,0.31,0.39,25,31,30,F,0,shrub,
101,306,6002,Ribes maximowiczianum,0.65,0.28,36,36,37,F,0,shrub,
101,306,6003,Philadelphus schrenkii,0.86,0.17,175,178,178,F,0,shrub,
101,306,6006,Philadelphus schrenkii,0.7,0.2,126,110,112,F,0,shrub,
101,306,6008,Syringa reticulata,0.89,0.19,13,23,15,F,0,shrub,
101,306,6009,Acer barbinerve ,0.32,0.18,8,NA,21,F,0,shrub,missing data in 16a
101,306,6010,Acer tegmentosum,0.5,0.9,6,0,NA,F,0,tree,
101,306,6011,Tilia amurensis,0.02,0.18,NA,3,3,F,0,tree,
101,306,6012,Fraxinus mandschurica,0.35,0.14,NA,5,7,F,0,tree,
101,306,6013,Fraxinus mandschurica,0.81,0.52,NA,5,6,F,0,tree,
101,306,6014,Fraxinus mandschurica,0.49,0.87,NA,5,5,F,0,tree,
101,306,6015,Fraxinus mandschurica,0.07,0.5,NA,5,6,F,0,tree,
101,306,6016,Fraxinus mandschurica,0.2,0.22,NA,4,5,F,0,tree,
101,306,6017,Tilia amurensis,0.9,0.25,NA,3,4,F,0,tree,
101,306,6018,Acer barbinerve ,0.56,0.8,NA,4,5,F,0,shrub,
101,40A,A001,Ribes maximowiczianum,0.39,0.18,6,14,15,S,0,shrub,
101,40A,A007,Tilia amurensis,0.38,0.32,NA,4,0,S,0,tree,
101,40A,A008,Tilia amurensis,0.38,0.42,NA,5,6,S,0,tree,
101,40A,A009,Fraxinus mandschurica,0,0.28,NA,5,7,S,0,tree,
101,40A,A010,Fraxinus mandschurica,0.38,0.42,NA,3,0,S,0,tree,
101,40A,A011,Fraxinus mandschurica,0.66,0.4,NA,4,4,S,0,tree,
101,40A,A012,Tilia amurensis,0.66,0.4,NA,5,5,S,0,tree,
101,40A,A013,Tilia amurensis,1,0.17,NA,4,0,S,0,tree,
101,40A,A014,Fraxinus mandschurica,0.76,0.7,NA,4,5,S,0,tree,
101,40B,B002,Philadelphus schrenkii,0.88,0.26,25,32,32,W,0,shrub,
101,40B,B003,Celastrus orbiculatus,0.81,0.5,26,26,32,W,0,shrub,
101,40B,B004,Philadelphus schrenkii,0.8,0.87,80,85,85,W,0,shrub,
101,40B,B008,Acer tegmentosum,0.15,0.22,NA,4,0,W,0,tree,
101,40B,B009,Tilia amurensis,0.25,0.22,NA,4,5,W,0,tree,
101,40B,B010,Tilia amurensis,0.35,0.2,NA,3,0,W,0,tree,
101,40B,B011,Tilia amurensis,0.7,0.2,NA,3,5,W,0,tree,
101,40B,B012,Fraxinus mandschurica,0.7,0.4,NA,6,7,W,0,tree,
101,40B,B013,Tilia amurensis,0.6,0.02,NA,4,0,W,0,tree,
101,40B,B014,Tilia amurensis,0.28,0.76,NA,3,3,W,0,tree,
101,40B,B015,Tilia amurensis,0.53,0.56,NA,5,0,W,0,tree,
101,40B,B016,Acer tegmentosum,0.02,0.73,NA,4,6,W,0,tree,
101,40B,B017,Fraxinus mandschurica,0.1,0.83,NA,5,7,W,0,tree,
101,40B,B018,Fraxinus mandschurica,0.66,0.88,NA,6,6,W,0,tree,
101,40C,C002,Euonymus macropterus,0.28,0.65,22,27,32,C,0,shrub,
101,40C,C004,Acer barbinerve ,0.3,0.47,3,0,NA,C,0,shrub,
101,40C,C007,Tilia amurensis,0.15,0.12,NA,3,0,C,0,tree,
101,40C,C008,Tilia amurensis,0.8,0.15,NA,3,0,C,0,tree,
101,40C,C009,Tilia amurensis,0.7,0.31,NA,4,0,C,0,tree,
101,40C,C010,Tilia amurensis,0.6,0.75,NA,4,5,C,0,tree,
101,40C,C011,Pinus koraiensis,0.53,0.6,NA,6,7,C,0,tree,
101,40C,C012,Pinus koraiensis,0.53,0.6,NA,6,7,C,0,tree,
101,40C,C013,Pinus koraiensis,0.53,0.6,NA,6,7,C,0,tree,
101,40C,C014,Pinus koraiensis,0.53,0.6,NA,6,7,C,0,tree,
101,40C,C015,Pinus koraiensis,0.53,0.6,NA,6,7,C,0,tree,
101,40C,C016,Pinus koraiensis,0.53,0.6,NA,6,0,C,0,tree,
101,40C,C017,Pinus koraiensis,0.53,0.6,NA,4,4,C,0,tree,
101,40C,C018,Pinus koraiensis,0.53,0.6,NA,3,0,C,0,tree,
101,40C,C019,Fraxinus mandschurica,0.3,0.55,NA,4,5,C,0,tree,
101,40D,D011,Tilia amurensis,0,0.3,NA,4,7,S,0,tree,
101,40D,D012,Acer barbinerve ,0.12,0.56,NA,3,5,S,0,shrub,
101,40D,D013,Fraxinus mandschurica,0.65,0.9,NA,6,8,S,0,tree,
101,40D,D014,Tilia amurensis,0.72,0.02,NA,5,7,S,0,tree,
101,401,1004,Tilia amurensis,0.39,0.3,NA,5,5,W,0,tree,
101,401,1005,Tilia amurensis,0.39,0.3,NA,4,5,W,0,tree,
101,401,1006,Fraxinus mandschurica,0.42,0.28,NA,5,6,W,0,tree,
101,401,1007,Acer tegmentosum,0.7,0.08,NA,4,0,W,0,tree,
101,401,1008,Tilia amurensis,0.57,0.56,NA,4,5,W,0,tree,
101,401,1009,Tilia amurensis,0.6,0.6,NA,5,0,W,0,tree,
101,401,1010,Acer tegmentosum,0.87,0.73,NA,5,7,W,0,tree,
101,401,1011,Acer tegmentosum,0.94,0.9,NA,4,5,W,0,tree,
101,401,1012,Fraxinus mandschurica,0.36,0.78,NA,4,6,W,0,tree,
101,401,1013,Tilia amurensis,0.2,1,NA,5,4,W,0,tree,
101,401,1014,Tilia amurensis,0.5,0.66,NA,4,0,W,0,tree,
101,401,1015,Fraxinus mandschurica,0.95,0.68,NA,5,0,W,0,tree,
101,401,1016,Populus davidiana,0.35,0.95,NA,NA,107,W,0,tree,
101,402,2001,Acer triflorum,0.76,0.72,9,8,9,F,0,tree,
101,402,2002,Euonymus alatus,0.65,0.66,7,8,9,F,0,shrub,
101,402,2003,Tilia amurensis,0.2,0.1,NA,4,5,F,0,tree,
101,402,2004,Tilia amurensis,0.23,0.05,NA,4,0,F,0,tree,
101,402,2005,Tilia amurensis,0.37,0.08,NA,4,0,F,0,tree,
101,402,2006,Tilia amurensis,0.78,0.2,NA,5,6,F,0,tree,
101,402,2007,Tilia amurensis,0.87,0.1,NA,4,0,F,0,tree,
101,402,2008,Tilia amurensis,0.94,0.45,NA,4,5,F,0,tree,
101,402,2009,Tilia amurensis,1,0.53,NA,4,5,F,0,tree,
101,402,2010,Tilia amurensis,0.9,0.57,NA,4,5,F,0,tree,
101,402,2011,Tilia amurensis,0.86,0.6,NA,4,0,F,0,tree,
101,402,2012,Tilia amurensis,0.7,0.62,NA,4,0,F,0,tree,
101,402,2013,Tilia amurensis,0.68,0.65,NA,5,5,F,0,tree,
101,402,2014,Tilia amurensis,0.46,0.64,NA,5,0,F,0,tree,
101,402,2015,Tilia amurensis,0.58,0.78,NA,4,4,F,0,tree,
101,402,2016,Tilia amurensis,0.9,0.85,NA,5,6,F,0,tree,
101,402,2017,Fraxinus mandschurica,0.83,0.95,NA,4,6,F,0,tree,
101,402,2018,Tilia amurensis,0.1,0.8,NA,4,0,F,0,tree,
101,402,2019,Tilia amurensis,0.14,0.87,NA,5,0,F,0,tree,
101,402,2020,Tilia amurensis,0.15,0.9,NA,4,6,F,0,tree,
101,403,3001,Ribes maximowiczianum,0.4,0.83,36,45,46,I,0,shrub,
101,403,3002,Fraxinus mandschurica,0.18,0.43,4,0,NA,I,0,tree,
101,403,3003,Acer mono,0.6,0.7,3,0,NA,I,0,tree,
101,403,3004,Tilia amurensis,0.76,0.9,NA,4,4,I,0,tree,
101,403,3005,Acer tegmentosum,0.94,0.88,NA,4,4,I,0,tree,
101,403,3006,Fraxinus mandschurica,0.87,0.8,NA,5,6,I,0,tree,
101,404,4001,Syringa reticulata,0.4,0.46,4,0,NA,F,0,shrub,
101,404,4002,Corylus mandshurica,0.27,0.63,8,9,6,F,0,shrub,sprout
101,404,4004,Ribes maximowiczianum,1,0.8,37,52,54,F,0,shrub,
101,404,4005,Syringa reticulata,0.8,0.55,13,12,12,F,0,shrub,
101,404,4006,Fraxinus mandschurica,0.22,0.75,4,0,NA,F,0,tree,
101,404,4007,Acer tegmentosum,0.28,0.13,NA,6,6,F,0,tree,
101,404,4008,Tilia amurensis,0.12,0.26,NA,6,0,F,0,tree,
101,404,4009,Tilia amurensis,0.6,0.24,NA,5,0,F,0,tree,
101,404,4010,Tilia amurensis,0.73,0.2,NA,6,5,F,0,tree,
101,404,4011,Tilia amurensis,0.45,0.42,NA,4,5,F,0,tree,
101,404,4012,Tilia amurensis,0.8,0.48,NA,4,5,F,0,tree,
101,404,4013,Tilia amurensis,0.88,0.77,NA,6,6,F,0,tree,
101,404,4014,Tilia amurensis,0.9,0.9,NA,4,2,F,0,tree,
101,404,4015,Tilia amurensis,0.1,0.75,NA,4,0,F,0,tree,
101,404,4016,Tilia amurensis,0.3,0.84,NA,4,0,F,0,tree,
101,404,4017,Tilia amurensis,0.42,0.92,NA,4,5,F,0,tree,
101,404,4018,Fraxinus mandschurica,0.43,1,NA,5,6,F,0,tree,
101,405,5001,Philadelphus schrenkii,0.95,0.78,61,70,71,C,0,shrub,
101,405,5002,Philadelphus schrenkii,0.85,0.6,70,77,90,C,0,shrub,
101,405,5003,Philadelphus schrenkii,0.43,0.41,75,96,100,C,0,shrub,
101,405,5005,Euonymus alatus,0.58,0.25,9,12,10,C,0,shrub,
101,405,5006,Ribes maximowiczianum,0.95,0.9,56,9,15,C,0,shrub,
101,405,5007,Tilia amurensis,0.32,0.05,NA,5,0,C,0,tree,
101,405,5008,Tilia amurensis,0.63,0,NA,4,5,C,0,tree,
101,405,5009,Fraxinus mandschurica,0.42,0,NA,4,5,C,0,tree,
101,405,5010,Fraxinus mandschurica,0.88,0.72,NA,6,0,C,0,tree,
101,405,5011,Tilia amurensis,0.92,0.9,NA,4,5,C,0,tree,
101,405,5012,Tilia amurensis,0.38,0.9,NA,3,0,C,0,tree,
101,405,5013,Fraxinus mandschurica,0.28,0.86,NA,6,8,C,0,tree,
101,405,5014,Acer barbinerve ,0.39,0.36,NA,5,5,C,0,shrub,
101,405,5015,Acer barbinerve ,0.44,0.2,NA,3,0,C,0,shrub,
101,406,6001,Spiraea chamaedryfolia,0.33,0.25,9,0,NA,I,0,shrub,
101,406,6002,Euonymus alatus,0.84,0.17,87,84,90,I,0,shrub,
101,406,6003,Euonymus alatus,0.9,0.53,NA,21,22,I,0,shrub,missing data in 15b
101,406,6004,Spiraea chamaedryfolia,0.51,0.68,118,126,126,I,0,shrub,
101,406,6006,Lonicera spp.,0.17,0.34,14,18,14,I,0,shrub,
101,406,6007,Acer barbinerve ,0.14,0.4,NA,4,5,I,0,shrub,
101,406,6008,Tilia amurensis,0.36,0.28,NA,5,6,I,0,tree,
101,406,6009,Fraxinus mandschurica,0.28,0.12,NA,4,4,I,0,tree,
101,406,6010,Tilia amurensis,0.78,0.67,NA,5,6,I,0,tree,
101,406,6011,Acer mandshuricum,0.73,0.71,NA,4,5,I,0,tree,
101,406,6012,Tilia amurensis,0.87,0.72,NA,3,0,I,0,tree,
101,406,6013,Fraxinus mandschurica,0.44,0.57,NA,5,0,I,0,tree,
101,406,6014,Acer tegmentosum,0.19,0.9,NA,5,7,I,0,tree,
101,406,6015,Fraxinus mandschurica,0.52,0.67,NA,4,5,I,0,tree,
101,50A,A004,Acer barbinerve ,0.93,0.6,16,13,17,C,0,shrub,
101,50A,A005,Celastrus orbiculatus,0.18,0.55,28,0,NA,C,0,shrub,
101,50A,A006,Syringa reticulata,0.33,0.04,18,20,22,C,0,shrub,
101,50A,A007,Tilia amurensis,0.76,0.5,NA,4,0,C,0,tree,
101,50A,A008,Fraxinus mandschurica,0.8,0.9,NA,4,0,C,0,tree,
101,50A,A009,Fraxinus mandschurica,0.3,0.9,NA,6,6,C,0,tree,
101,50A,A010,Tilia amurensis,0.55,0.9,NA,3,0,C,0,tree,
101,50A,A011,Acer barbinerve ,0.55,0.38,NA,11,12,C,0,shrub,
101,50B,B001,Acanthopanax senticosus,0.3,0.37,48,48,50,S,0,shrub,
101,50B,B003,Tilia amurensis,0.07,0.22,NA,4,0,S,0,tree,
101,50B,B004,Fraxinus mandschurica,0.72,0.1,NA,4,6,S,0,tree,
101,50B,B005,Fraxinus mandschurica,0.86,0.44,NA,3,0,S,0,tree,
101,50B,B006,Ulmus davidiana var. japonica,0.94,0.37,NA,4,0,S,0,tree,
101,50B,B007,Fraxinus mandschurica,0.95,0.62,NA,5,6,S,0,tree,
101,50B,B008,Tilia amurensis,1,0.63,NA,4,0,S,0,tree,
101,50B,B009,Tilia amurensis,0.1,0.63,NA,2,0,S,0,tree,
101,50B,B010,Tilia amurensis,0.32,0.4,NA,4,0,S,0,tree,
101,50B,B011,Fraxinus mandschurica,0.28,0.91,NA,5,6,S,0,tree,
101,50B,B012,Fraxinus mandschurica,0.28,0.93,NA,5,6,S,0,tree,
101,50C,C003,Fraxinus mandschurica,1,0.8,14,14,16,F,0,tree,
101,50C,C004,Acer barbinerve ,0.26,0.53,6,11,12,F,0,shrub,
101,50C,C005,Philadelphus schrenkii,0.33,0.68,26,0,NA,F,0,shrub,
101,50C,C006,Ribes maximowiczianum,0.03,0.79,63,36,42,F,0,shrub,
101,50C,C009,Ribes maximowiczianum,0.5,0.75,123,71,139,F,0,shrub,
101,50C,C011,Tilia amurensis,0.12,0.14,NA,4,5,F,0,tree,
101,50C,C012,Fraxinus mandschurica,0.25,0.13,NA,3,0,F,0,tree,
101,50C,C013,Acer tegmentosum,0.33,0.21,NA,4,5,F,0,tree,
101,50C,C014,Fraxinus mandschurica,0.6,0.31,NA,6,6,F,0,tree,
101,50C,C015,Fraxinus mandschurica,0.7,0.24,NA,4,5,F,0,tree,
101,50C,C016,Acer tegmentosum,0.78,0.27,NA,3,0,F,0,tree,
101,50C,C017,Acer tegmentosum,0.84,0.3,NA,3,4,F,0,tree,
101,50C,C018,Tilia amurensis,0.77,0.55,NA,4,5,F,0,tree,
101,50C,C019,Tilia amurensis,1,0.66,NA,4,6,F,0,tree,
101,50C,C020,Tilia amurensis,0.58,0.8,NA,4,5,F,0,tree,
101,50C,C021,Acer mono,0.2,0.77,NA,4,5,F,0,tree,
101,50C,C022,Tilia amurensis,0.05,0.49,NA,3,4,F,0,tree,
101,50C,C023,Tilia amurensis,0.15,0.53,NA,4,4,F,0,tree,
101,50C,C024,Tilia amurensis,0.5,0.35,NA,NA,5,F,0,tree,
101,50D,D001,Philadelphus schrenkii,0.15,0,70,43,43,F,0,shrub,
101,50D,D002,Philadelphus schrenkii,0.84,0.14,74,80,85,F,0,shrub,
101,50D,D004,Syringa reticulata,0.07,0.51,19,20,10,F,0,shrub,
101,50D,D006,Tilia amurensis,0.06,0,NA,4,5,F,0,tree,
101,50D,D007,Fraxinus mandschurica,0.88,0.15,NA,5,0,F,0,tree,
101,50D,D008,Tilia amurensis,0.58,0.36,NA,5,0,F,0,tree,
101,50D,D009,Tilia amurensis,0.77,0.6,NA,4,0,F,0,tree,
101,50D,D010,Fraxinus mandschurica,0.32,0.67,NA,5,6,F,0,tree,
101,50D,D011,Fraxinus mandschurica,0.57,0.95,NA,5,5,F,0,tree,
101,50D,D012,Fraxinus mandschurica,0.55,0.1,NA,5,5,F,0,tree,
101,50D,D013,Tilia amurensis,0.52,0.84,NA,2,0,F,0,tree,
101,50D,D014,Tilia amurensis,0.36,0.05,NA,4,0,F,0,tree,
101,50D,D015,Populus davidiana,0.6,0.6,NA,NA,70,F,0,tree,
101,501,1002,Acer barbinerve ,0.9,0.65,4,8,7,I,0,shrub,
101,501,1006,Tilia amurensis,0.3,0.2,5,7,7,I,0,tree,
101,501,1007,Fraxinus mandschurica,0.8,0.37,3,0,NA,I,0,tree,
101,501,1008,Fraxinus mandschurica,0,0.8,4,6,7,I,0,tree,
101,501,1009,Tilia amurensis,0.26,0.51,NA,5,0,I,0,tree,
101,501,1010,Tilia amurensis,0.28,0.55,NA,4,0,I,0,tree,
101,501,1011,Tilia amurensis,0.25,0.44,NA,3,0,I,0,tree,
101,501,1012,Acer tegmentosum,0.13,0.63,NA,4,0,I,0,tree,
101,501,1013,Tilia amurensis,0.81,0.1,NA,4,5,I,0,tree,
101,501,1014,Tilia amurensis,0.8,0.24,NA,4,0,I,0,tree,
101,501,1015,Tilia amurensis,0.9,0.53,NA,4,7,I,0,tree,
101,501,1016,Acer tegmentosum,0.82,0.53,NA,4,5,I,0,tree,
101,501,1017,Acer tegmentosum,0.78,0.8,NA,4,4,I,0,tree,
101,501,1018,Acer mono,0.96,0.07,NA,3,4,I,0,tree,
101,501,1019,Tilia amurensis,0.97,0.57,NA,4,5,I,0,tree,
101,501,1020,Acer tegmentosum,0.92,1,NA,5,6,I,0,tree,
101,501,1021,Populus davidiana,0.85,0.25,NA,NA,22,I,0,tree,
101,502,2002,Vitis amurensis,0.6,0.15,10,10,10,W,0,shrub,
101,502,2003,Philadelphus schrenkii,0.4,0.64,81,84,88,W,0,shrub,
101,502,2007,Syringa reticulata,0.2,0.28,10,8,7,W,0,shrub,
101,502,2008,Tilia amurensis,0.27,0.5,NA,5,0,W,0,tree,
101,502,2009,Tilia amurensis,0.33,0.5,NA,4,4,W,0,tree,
101,502,2010,Tilia amurensis,0.82,0.2,NA,4,0,W,0,tree,
101,502,2011,Tilia amurensis,0.02,0.15,NA,3,0,W,0,tree,
101,502,2012,Tilia amurensis,0.5,0.5,NA,NA,5,W,0,tree,
101,503,3001,Syringa reticulata,0.12,0.4,14,17,18,C,0,shrub,
101,503,3002,Syringa reticulata,0.65,0.1,13,12,14,C,0,shrub,
101,503,3003,Euonymus macropterus,0.7,0.45,9,0,NA,C,0,shrub,
101,503,3004,Euonymus alatus,0.85,0.27,10,15,15,C,0,shrub,
101,503,3007,Euonymus verrucosus,0.7,0.65,6,6,7,C,0,shrub,
101,503,3010,Syringa reticulata,0.1,0.75,10,11,8,C,0,shrub,
101,503,3011,Syringa reticulata,0.95,0.85,9,7,7,C,0,shrub,
101,503,3012,Acer tegmentosum,0.85,0.85,5,11,8,C,0,tree,
101,503,3014,Tilia amurensis,0.23,0.05,NA,4,0,C,0,tree,
101,503,3015,Tilia amurensis,0.82,0.12,NA,4,0,C,0,tree,
101,503,3016,Fraxinus mandschurica,0.65,0.13,NA,4,5,C,0,tree,
101,503,3017,Fraxinus mandschurica,0.4,0.35,NA,4,0,C,0,tree,
101,503,3018,Fraxinus mandschurica,0.9,0.47,NA,4,5,C,0,tree,
101,503,3019,Tilia amurensis,0.95,0.57,NA,4,0,C,0,tree,
101,503,3020,Fraxinus mandschurica,0.69,0.9,NA,5,6,C,0,tree,
101,503,3021,Fraxinus mandschurica,0.42,0.67,NA,4,4,C,0,tree,
101,503,3022,Fraxinus mandschurica,0.4,0.77,NA,4,5,C,0,tree,
101,503,3023,Fraxinus mandschurica,0.15,0.9,NA,4,4,C,0,tree,
101,503,3024,Fraxinus mandschurica,0.05,0.9,NA,5,5,C,0,tree,
101,503,3025,Tilia amurensis,0.05,0.9,NA,3,0,C,0,tree,
101,503,3026,Acer mono,0,1,NA,5,5,C,0,tree,
101,504,4006,Tilia amurensis,0,0.02,NA,2,0,S,0,tree,
101,504,4007,Tilia amurensis,0.88,0.12,NA,4,5,S,0,tree,
101,504,4008,Fraxinus mandschurica,0.86,0.31,NA,4,5,S,0,tree,
101,504,4009,Tilia amurensis,0.08,0.95,NA,3,0,S,0,tree,
101,504,4010,Fraxinus mandschurica,0.16,0.68,NA,5,5,S,0,tree,
101,505,5001,Spiraea chamaedryfolia,0.8,0.3,17,0,NA,I,0,shrub,
101,505,5002,Spiraea chamaedryfolia,0.73,0.4,45,40,41,I,0,shrub,
101,505,5004,Lonicera spp.,0.5,0.85,11,16,15,I,0,shrub,
